stkcode,headcount
'600295,1114
'300311,1113
'300504,1113
'601028,1112
'002685,1111
'002666,1110
'002270,1110
'002920,1110
'002350,1109
'002733,1108
'002143,1107
'600695,1106
'300045,1106
'600779,1105
'600733,1105
'000952,1104
'000752,1104
'600801,1103
'000673,1103
'002631,1102
'000155,1102
'600217,1101
'002215,1101
'600803,1100
'000428,1099
'603227,1097
'600723,1096
'002243,1095
'002559,1094
'000818,1094
'600851,1093
'600161,1093
'603113,1092
'603999,1092
'600616,1091
'600727,1091
'000852,1091
'000796,1091
'300224,1089
'300266,1089
'000950,1087
'600178,1087
'300172,1087
'603986,1087
'002135,1086
'000890,1085
'600267,1085
'600310,1084
'000862,1083
'600390,1082
'600750,1082
'300157,1081
'600398,1081
'603739,1080
'300370,1080
'300188,1080
'300166,1079
'000017,1079
'002387,1077
'000025,1077
'600297,1076
'002848,1075
'600367,1075
'600107,1075
'002231,1073
'300618,1073
'300215,1072
'002487,1072
'002366,1071
'601127,1071
'300150,1070
'601199,1070
'600191,1069
'300018,1067
'000606,1066
'002575,1066
'603700,1065
'600209,1064
'600135,1063
'000637,1062
'600145,1061
'601311,1059
'600757,1059
'002389,1058
'300325,1058
'002662,1057
'002221,1057
'002703,1055
'000860,1055
'600093,1054
'000523,1054
'002745,1054
'000757,1054
'600809,1051
'002095,1051
'002580,1051
'000011,1049
'002228,1046
'002165,1045
'002374,1043
'600400,1042
'300159,1042
'600128,1041
'002583,1041
'000156,1041
'300528,1041
'000034,1040
'002531,1040
'300073,1039
'601599,1039
'600456,1038
'002397,1036
'300147,1035
'600080,1035
'002929,1035
'600009,1034
'000593,1033
'002584,1033
'002422,1032
'300036,1031
'002872,1031
'600854,1029
'300146,1027
'000981,1027
'600830,1026
'300052,1025
'000885,1025
'002404,1025
'600101,1023
'600482,1023
'002009,1022
'601858,1021
'000676,1021
'000613,1019
'300699,1019
'002262,1019
'600859,1018
'601238,1016
'002367,1016
'002693,1015
'603167,1014
'603648,1013
'000505,1011
'000697,1011
'300021,1011
'002453,1011
'000065,1011
'000522,1010
'300001,1009
'002449,1009
'300115,1009
'600235,1009
'002503,1007
'000153,1007
'002737,1006
'002080,1006
'002644,1005
'603980,1005
'600648,1005
'002107,1004
'002597,1003
'002204,1003
'600961,1001
'300288,1001
'603105,1001
'000915,1000
'600197,1000
'300122,999
'300343,999
'002480,998
'300312,997
'002515,997
'000537,997
'300033,997
'601139,993
'002490,992
'000759,991
'002149,991
'002348,990
'300276,990
'600556,988
'002544,988
'300201,988
'300076,988
'600449,987
'600575,986
'002562,986
'300345,985
'002321,985
'600126,984
'002071,984
'600242,984
'300193,983
'600767,981
'600479,981
'002029,981
'603843,980
'002036,980
'002906,979
'002507,979
'002114,979
'603777,979
'002772,977
'000570,976
'002747,976
'601900,975
'000631,975
'600834,974
'603528,974
'002643,974
'002331,972
'600386,972
'002700,971
'600182,970
'600416,969
'600557,969
'002684,968
'300184,968
'002046,968
'000797,968
'600790,967
'002396,966
'002344,965
'600761,964
'002164,963
'600515,963
'300207,963
'002560,963
'002655,962
'600077,962
'000922,962
'000716,961
